authorId,name,paperCount,citationCount,hIndex
6297147,A. Tjønneland,1609,102684,148
47274754,A. Olsen,451,25078,84
5334190,K. Overvad,1473,99278,148
46290621,S. Larsen,66,842,16
1403562863,M. L. Redondo Cornejo,3,272,2
144003482,A. Agudo,442,27232,87
7913538,M. S. Sánchez Pérez,28,815,11
6930281,J. Altzibar,61,2042,25
144173896,C. Navarro,304,23485,89
6114704,E. Ardanaz,569,28558,91
144270127,K. Khaw,1696,151772,175
4908995,A. Butterworth,252,26983,73
5678108,K. Bradbury,107,4444,37
115779197,A. Trichopoulou,1164,98374,143
152480700,P. Lagiou,637,35152,100
46392142,D. Trichopoulos,1043,91455,143
6308257,D. Palli,1082,80069,137
5412134,S. Grioni,227,14238,62
2591675,P. Vineis,1429,100128,147
5747274,S. Panico,846,54456,129
143843227,R. Tumino,1108,70163,132
1384195235,B. Bueno-de-Mesquita,226,10636,51
143757936,P. Siersema,1179,37390,96
102186940,M. Leenders,68,2860,27
145463306,J. Beulens,410,15030,66
2087923837,Cuno U Uiterwaal,2,288,2
5426953,P. Wallström,84,4171,40
14988937,L. Nilsson,99,3324,34
4515873,R. Landberg,232,6452,42
51475687,E. Weiderpass,1127,134798,132
2399348,G. Skeie,318,18738,72
5241766,T. Braaten,162,5529,46
145204622,P. Brennan,853,53923,116
6572997,I. Licaj,104,1608,23
145267932,D. Muller,120,3708,34
145604360,R. Sinha,393,30980,91
145440048,N. Wareham,1787,200935,211
48280263,E. Riboli,1272,117358,163
52602306,L. Shulman,154,46600,49
2254604,Z. Cui,190,12529,48
153773837,Xin-ping Chen,300,18639,65
145241280,Fusuo Zhang,798,43105,111
1711996,A. Assiri,111,8613,35
47325480,A. McGeer,685,34567,99
2213688,T. Perl,412,38997,84
2198613,C. Price,131,6875,33
113011803,A. A. Al Rabeeah,28,4284,22
143836573,D. Cummings,313,22537,69
113781343,Z. Alabdullatif,2,1167,2
88625790,M. Assad,1,1154,1
2064111247,Abdulmohsen Almulhim,3,1160,2
6911653,H. Makhdoom,11,3979,9
35090394,H. Madani,2,1473,2
7819024,R. Alhakeem,19,3490,16
1396718123,J. Al-Tawfiq,446,15913,59
2518018,M. Cotten,239,16885,66
3063495,S. Watson,73,5322,31
49216559,P. Kellam,337,21801,79
1380911859,Alimuddin Zumla,921,52387,111
4563008,Z. Memish,884,143434,123
5984991,H. Naci,166,4885,31
145441750,J. Ioannidis,1371,201460,186
5184770,J. Ponterotto,217,13966,54
32667039,N. Sala,37,1165,17
2926045,J. Arsuaga,344,17912,70
1403022618,A. Pantoja-Pérez,18,659,7
39872457,A. Pablos,26,946,13
144543242,I. Martínez,73,4494,32
3770477,R. Quam,62,2454,25
1398463834,A. Gómez‐Olivencia,92,2140,26
144296605,J. M. Bermúdez de Castro,146,7973,50
144879195,E. Carbonell,243,14648,66
36847598,Haruko C Okada,13,231,6
1968424,Brendan Alleyne,39,322,9
14962743,Kaveh Varghai,2,49,2
2099716512,Kimberly J Kinder,2,81,2
4404152,B. Guyuron,360,9404,53
3652565,C. Reusken,273,19679,56
3849952,B. Haagmans,343,41445,90
34838049,M. Müller,162,39717,68
40179891,C. Gutiérrez,45,1491,18
145179513,G. Godeke,48,4593,28
2556811,B. Meyer,79,7940,34
145357259,D. Muth,41,8238,29
144784877,V. S. Raj,57,8186,34
1602430954,Laura Smits-de Vries,5,698,1
4879621,V. Corman,298,34045,72
2314970,J. Drexler,282,13989,54
5093027,S. Smits,106,6996,38
15900867,Y. el Tahir,9,1056,5
47232975,R. de Sousa,66,2301,24
33781691,J. van Beek,29,2318,17
145175725,N. Nowotny,331,13481,61
5016599,K. van Maanen,29,1384,14
1403216216,E. Hidalgo‐Hermoso,33,847,8
1929351,B. Bosch,159,17539,59
2055886548,P. Rottier,29,3907,19
5113003,A. Osterhaus,223,19035,71
1403216212,C. Gortázar-Schmidt,5,737,3
32170898,C. Drosten,670,99027,123
145963941,M. Koopmans,748,58635,116
1772836,C. Wickens,694,43826,90
2061049,J. G. Hollands,98,7760,19
134697090,S. Banbury,22,5665,6
3264674,R. Parasuraman,476,42311,94
1398392813,V. Cao-Lormeau,92,9961,32
49057883,A. Blake,19,2045,8
1404658180,S. Mons,12,2326,6
3738699,S. Lastère,30,4554,15
153547399,C. Roche,39,6139,24
4561066,J. Vanhomwegen,62,3194,20
1389597744,T. Dub,39,3195,13
50662860,L. Baudouin,7,2844,4
3574865,A. Teissier,35,5722,18
3246754,P. Larre,11,3019,6
8721104,Anne-Laure Vial,4,2035,4
5653333,C. Decam,38,2262,11
4013407,V. Choumet,93,5320,32
4034045,S. Halstead,38,3236,19
6816224,H. Willison,303,15977,68
5304690,L. Musset,205,11954,57
8338343,J. Manuguerra,169,13960,44
2225162,P. Desprès,201,15323,58
143886625,E. Fournier,166,5635,35
21282967,H. Mallet,35,4267,16
4542282,D. Musso,157,14247,43
4034105,A. Fontanet,232,13451,50
47985877,J. Neil,25,2409,11
5107373,F. Ghawché,28,3169,10
1748956291,M. Abramowitz,4,27801,2
66422945,I. Stegun,34,73334,11
145871495,David M. Miller,3,27796,2
39058516,Alexander G. Huth,56,3819,21
33755102,W. D. Heer,4,945,1
1799860,T. Griffiths,541,40750,89
1736718,F. Theunissen,115,8612,43
40373111,J. Gallant,145,16140,56
1987447390,P. McGovern,49,3004,21
8214839,Juzhong Zhang,36,1226,14
4050081,Jigen Tang,26,1035,10
2118678542,Zhiqing Zhang,1,750,1
31477069,Gretchen R. Hall,11,1406,8
4099383,R. Moreau,223,7893,46
83572340,A. Núñez,9,818,2
14433589,E. Butrym,5,820,2
26067829,M. Richards,320,16312,66
2108835559,Chen-shan Wang,3,800,2
143656098,G. Cheng,3,752,2
2028226474,Zhijun Zhao,12,783,4
115877745,Changsui Wang,128,3470,31
102850173,K. Haller,82,3266,14
2132839,A. Andics,49,903,14
46287012,A. Gábor,12,191,6
3131165,M. Gácsi,143,5362,36
2725581,T. Faragó,65,1442,18
2075642526,D. Szabó,22,386,11
52191123,Á. Miklósi,415,14971,67
144684245,A. Portes,354,63435,90
46801839,R. Power,39,2210,19
40095443,S. Steinberg,106,38980,60
3151908,G. Bjornsdottir,69,12357,31
2539949,C. A. Rietveld,107,6922,31
145634215,A. Abdellaoui,232,11809,46
2070948486,Michel Nivard,13,393,3
5796539,T. Galesloot,81,5275,31
8540513,J. Hottenga,504,65009,117
4091064,G. Willemsen,678,72607,125
1817212,D. Cesarini,125,13871,47
34802004,D. Benjamin,110,12480,40
144740819,P. Magnusson,418,68920,108
2623754,F. Ullén,140,6191,39
2882863,H. Tiemeier,723,39086,98
143809820,A. Hofman,3115,336378,276
35004233,F. V. van Rooij,97,9897,53
143915625,G. Walters,80,30234,47
144713028,E. Sigurdsson,121,27181,45
2157308,T. Thorgeirsson,114,21660,52
4133865,A. Ingason,94,18085,40
2026842540,Agnar Helgason,38,12133,24
145032143,A. Kong,220,83519,127
143812493,L. Kiemeney,731,71902,126
6990559,P. Koellinger,128,11253,41
4155273,D. Boomsma,2108,137555,177
2068997,D. Gudbjartsson,330,58611,112
1922055,H. Stefánsson,282,62647,93
145074995,K. Stefánsson,928,180085,209
2150172519,Roger S. Brown,26,8872,16
2757728,L. Alexandrov,223,33538,67
3149340,Y. Ju,140,9257,36
35549502,K. Haase,56,3679,20
2358657,P. Van Loo,150,29910,61
2748985,I. Martincorena,185,24118,66
1384458724,S. Nik-Zainal,189,33274,65
1768582,Y. Totoki,123,40424,48
50087679,A. Fujimoto,77,7250,27
35186229,H. Nakagawa,293,16639,62
34574639,T. Shibata,306,35298,80
145761328,P. Campbell,533,96015,130
145494754,D. Phillips,491,24073,83
144693778,M. Stratton,539,151458,166
2946888,M. Delp,224,10066,54
49022072,J. Charvat,33,539,8
2675175,C. Limoli,215,8951,57
4903378,R. Globus,156,5393,35
6728886,Payal Ghosh,47,576,14
1726014591,Jiajing Wang,22,426,10
49480065,Li Liu,118,3296,30
113865165,T. Ball,29,489,8
21016961,Li-shen Yu,3,106,1
37558403,Yuanqing Li,12,399,9
15232732,Fulai Xing,2,105,1
1397908417,C. Celis-Morales,415,8395,45
4485729,D. Lyall,152,4692,36
145359616,P. Welsh,222,10704,51
2110869802,Jana J Anderson,49,2404,23
13499007,L. Steell,19,927,10
46791533,Yibing Guo,3,373,2
40495759,R. Maldonado,1,338,1
2225757,D. Mackay,288,9403,51
2234223,J. Pell,501,25656,72
116181665,N. Sattar,291,8567,43
34957981,J. Gill,163,7121,43
143995879,H. Moses,33,1938,15
47771554,David H. M. Matheson,9,1163,6
1403268929,S. Cairns-Smith,12,1207,7
6044523,B. George,55,2285,19
13271264,C. Palisch,6,347,2
145272944,E. Dorsey,243,90241,68
3255983,Volodymyr Mnih,42,44674,30
2645384,K. Kavukcuoglu,102,120629,67
2228824,Andrei A. Rusu,25,27947,17
144056327,J. Veness,42,27110,20
1792298,Marc G. Bellemare,70,29155,36
1753223,A. Graves,83,85867,54
3137672,Martin A. Riedmiller,211,52150,49
145600108,A. Fidjeland,19,19392,7
2273072,Georg Ostrovski,27,24312,14
48348688,Stig Petersen,18,31129,14
50388928,Charlie Beattie,16,20984,11
49813280,A. Sadik,3,19678,3
143776287,Helen King,6,22187,6
2106164,D. Kumaran,63,36442,37
1688276,Daan Wierstra,63,61343,44
34313265,S. Legg,68,24687,26
145648594,O. Hart,117,44039,54
2109009124,John. Moore,84,15639,27
95907565,J. Richardson,111,10471,14
152351380,Zhe Zhu,61,1800,19
40418024,M. Gorman,49,2900,25
51028217,L. Mckenzie,12,246,7
39784639,Jiani N. Chai,24,834,8
6328990,C. Hubert,49,2332,21
38046932,B. Prager,65,2755,23
29783278,E. Fernández,24,3363,15
4598526,Justin M. Richner,61,2829,23
2119061779,Rong Zhang,13,626,11
47364184,Chao Shan,97,5462,34
5886495,E. Tycksen,57,1678,14
4778007,Xiuxing Wang,57,2119,21
40330586,P. Shi,526,37564,102
144850886,M. Diamond,762,71184,147
145620197,J. Rich,467,43734,102
7661076,M. Chheda,77,3257,21
5601231,N. Rouphael,196,18686,43
49482486,M. Paine,4,278,3
88398012,R. Mosley,8,239,1
49666147,S. Henry,12,1490,7
37628179,D. McAllister,19,3252,12
7000568,H. Kalluri,36,1256,17
5890528,Winston P. Pewin,6,487,5
4158380,P. Frew,138,3254,31
48881100,Tianwei Yu,144,5231,36
6480907,N. Thornburg,157,16242,41
6360970,S. Kabbani,58,796,11
143766938,L. Lai,105,5669,36
3831650,E. Vassilieva,41,1403,20
5284495,I. Skountzou,75,5158,34
6491696,R. Compans,568,32079,93
144318481,M. Mulligan,235,17938,66
1900111,M. Prausnitz,431,34793,95
81222153,Allison Beck,15,726,10
6648354,S. Edupuganti,101,8805,40
38894796,Sheila Heeke,4,261,4
2055647461,C. Kelley,5,243,2
122882069,W. Nesheim,4,241,1
2691228,D. Teece,333,101177,89
1865009,M. C. Pease,64,10262,11
1959166,R. Shostak,46,10968,16
1679622,L. Lamport,277,56808,73
1978989,A. Clauset,194,26182,44
2861870,S. Arbesman,35,1842,12
2900564,D. Larremore,84,4786,26
6384014,Lisa M. Abegglen,34,1295,9
5906040,Aleah F. Caulin,22,1871,7
36762874,Ashley Chan,9,429,5
2145601735,Kristy Lee,6,375,3
50763879,R. Robinson,17,3031,6
144312597,Michael Campbell,29,4584,16
6743158,Wendy K. Kiso,25,437,6
145806486,D. Schmitt,59,1837,21
2778532,P. Waddell,65,5387,32
3883604,S. Bhaskara,48,2715,21
144116694,Shane T. Jensen,132,4674,35
14218625,C. Maley,227,11261,50
36456243,J. Schiffman,274,9372,44
1885803,S. Fiske,543,84331,111
133909404,E. Molina Grima,47,4405,21
32342998,E. Belarbi,35,3746,21
114557268,F. G. Acién Fernández,41,4128,21
117204329,A. Robles Medina,13,2366,11
5776192,Y. Chisti,417,35526,74
1706261,D. Gusfield,199,13588,44
2285765,J. Cacioppo,567,124049,155
4060624,S. Cacioppo,86,5583,33
3584902,G. Gonzaga,35,3117,19
2564494,E. Ogburn,83,5536,29
2218275,T. VanderWeele,570,31437,86
3094859,T. Horikawa,30,1056,9
49239549,M. Tamaki,46,1253,13
50411743,Y. Miyawaki,51,1119,10
2350433,Y. Kamitani,151,7798,31
2790627,M. Dacke,111,3561,35
145310218,E. Baird,96,2101,25
4392793,M. Byrne,180,3696,31
152225944,C. Scholtz,229,5478,41
3182006,E. Warrant,229,8573,53
3780198,Y. M. Shtarkman,6,205,4
4218650,Z. Koçer,23,336,10
40343088,Robyn Edgar,9,180,5
46528903,Ram Veerapaneni,8,397,6
1404999329,T. D’elia,46,549,11
145036039,P. Morris,38,4270,20
21478458,S. Rogers,113,6535,36
3841618,M. Azad,209,8376,42
1395354558,A. Abou-Setta,370,6641,42
7292244,Bhupendrasinh F. Chauhan,39,1584,19
113578805,R. Rabbani,71,1110,16
121169322,J. Lys,9,520,7
7571529,L. Copstein,20,484,9
39663624,A. Mann,6,454,4
2626751,M. Jeyaraman,30,851,13
15089449,Ashleigh Reid,7,319,4
6552876,Michelle Fiander,31,2887,17
37855087,D. Mackay,59,1065,18
4491105,J. McGavock,235,5169,39
3774871,B. Wicklow,137,1719,22
5342169,R. Zarychanski,297,15123,63
50331723,C. Spearman,95,10857,23
108251200,W. D. Bondt,35,12492,18
69037922,R. Phillipson,173,6295,35
5407699,C. Kelley,18,1327,6
10679795,S. Mohtadi,5,989,2
2409880,M. Cane,352,30045,89
122443904,R. Seager,292,26274,80
9393092,Y. Kushnir,199,21998,64
2530017,J. Seinfeld,1094,112350,166
5103014,S. Pandis,482,46807,97
2379954,K. Noone,139,32644,44
52149348,George A. Akerlof,155,42362,55
2544308,R. Kranton,66,12515,26
145809437,J. Bailey,179,11290,52
70123057,Paul L. Vasey,63,1616,18
48999619,L. Diamond,138,8967,46
4424432,S. Breedlove,124,6226,41
3124924,E. Vilain,269,12590,57
7871758,M. Epprecht,119,2063,19
3574700,A. Donati,8,310,4
46328994,S. Shokur,43,1349,12
2498916,E. Morya,83,1123,15
39086703,Debora Campos,7,269,3
1816028,R. Moioli,46,598,11
6547331,Claudia M. Gitti,2,220,2
6221361,Patricia B. Augusto,2,220,2
2094580027,Sandra Tripodi,1,196,1
48094962,C. G. Pires,3,200,2
40068459,G. A. Pereira,1,196,1
3233007,F. Brasil,32,1161,9
39587006,S. Gallo,12,405,7
2646370,Anthony A. Lin,1,196,1
81904213,A. Takigami,13,206,2
2074881,M. A. Aratanha,10,239,4
1951515,S. Joshi,87,1346,18
3000081,H. Bleuler,303,7841,42
1704474,G. Cheng,326,8772,46
2059248753,A. Rudolph,7,331,3
2095534586,M. L. Nicolelis,33,2185,19
5232617,B. Saelens,356,38663,90
3027397,J. Sallis,916,147290,172
2433303,L. Frank,263,32583,81
143978938,N. Goldman,152,32564,56
1829879,Paul Bertone,104,17111,56
143724356,Siyuan Chen,5,1222,5
3214033,C. Dessimoz,154,10101,50
4307708,E. Leproust,66,10765,36
32782204,B. Sipos,27,3029,16
1702103,E. Birney,381,126177,123
46198014,P. Scholze,100,2928,26
2277403,Jared Weinstein,72,588,11
116403475,J. Le Noury,21,602,12
3662295,John M. Nardo,7,338,4
2081911247,D. Healy,8,314,5
47191803,J. Jureidini,152,2273,23
144812126,M. Raven,63,793,14
3690285,C. Tufanaru,76,10358,18
1387468811,Elia Abi-Jaoude,40,572,10
4830539,H. Sirringhaus,460,44577,94
2115082867,P. J. Brown,11,5246,9
2856967,R. Friend,1208,119604,154
39330747,M. Nielsen,161,10209,43
4859865,K. Bechgaard,450,12981,54
1435558305,B. Langeveld-Voss,35,5022,16
34988701,A. Spiering,35,5287,20
144578395,R. Janssen,447,32938,83
143973291,E. W. Meijer,830,57625,108
34654824,P. Herwig,25,6476,15
2059394994,D. Leeuw,7,3790,2
143613689,J. Yates,162,14299,58
5033075,T. Sepp,39,3260,13
6726595,Baljinder K. Matharu,7,1028,5
6882086,J. Khan,34,4030,19
7776138,D. Thurlby,10,1645,7
4347017,H. Shahid,38,4203,21
49492219,D. Clayton,132,37817,74
145458897,C. Hayward,817,82596,128
40285272,J. Morgan,52,2997,20
145243949,A. Wright,503,62277,114
3686813,A. Armbrecht,26,2212,14
1828244,B. Dhillon,303,9377,46
145805110,I. Deary,2053,116389,170
4029404,E. Redmond,15,989,6
144966637,A. Bird,701,35490,102
3392741,A. Moore,713,32432,91
46585964,J. Lehmann,521,68161,104
72735618,S. Joseph,120,18985,50
47597422,F. Falchi,42,2885,13
3747546,P. Cinzano,41,2997,15
4078662,D. Duriscoe,28,1320,9
34864813,C. Kyba,143,10525,40
3350523,C. Elvidge,268,22650,72
2468469,K. Baugh,81,10364,37
3208593,B. Portnov,194,4113,30
31736633,N. Rybnikova,22,1080,8
5717437,R. Furgoni,15,870,3
30346473,W. Steffen,316,56215,74
143983418,K. Richardson,188,30829,50
50393319,J. Rockström,321,67980,88
38316005,S. Cornell,141,19184,40
2502761,I. Fetzer,123,11359,34
40624340,E. Bennett,226,32262,61
40571041,R. Biggs,136,19088,45
35280006,S. Carpenter,575,133332,142
119748692,W. de Vries,149,15131,41
67294799,C. D. de Wit,97,17324,49
49081667,C. Folke,433,140781,138
74525223,D. Gerten,211,27316,71
74064014,J. Heinke,108,16336,40
104451659,G. Mace,321,59465,93
35329509,L. Persson,44,8007,14
145574955,V. Ramanathan,375,51419,103
2657488,B. Reyers,163,22770,60
2027178192,S. Sörlin,257,23601,29
6151678,T. Kyndt,134,3984,36
4251987,Dora Quispe,4,747,3
2440697,H. Zhai,130,4309,35
5011851,R. Jarret,184,5163,44
3971432,M. Ghislain,110,5613,33
2485881,Qingchang Liu,107,2413,29
4506935,G. Gheysen,310,11644,62
6543883,J. Kreuze,154,5526,36
46250923,N. Stern,403,27605,69
46612409,B. Chassaing,224,10562,47
2238973,O. Koren,168,30669,50
47265572,Julia Goodrich,38,41228,24
36285629,Angela C. Poole,23,6595,16
144237609,S. Srinivasan,198,8319,43
145061660,R. Ley,206,125697,79
6282927,A. Gewirtz,447,25920,82
6023453,J. Bang,39,595,11
2110691445,Takeo Watanabe,284,7543,45
2817942,Y. Sasaki,184,8050,40
145348397,A. Muehlenbachs,120,3935,35
73774033,J. Bhatnagar,77,4194,31
3018835,C. Agudelo,131,3052,31
3755364,A. Hidrón,39,4144,16
26348657,M. Eberhard,278,9148,50
40596692,B. Mathison,72,956,17
2055560,M. Frace,70,6377,30
145233033,A. Ito,465,14043,61
3702679,M. Metcalfe,47,2118,19
5034649,D. Rollin,50,1942,16
6217233,G. Visvesvara,317,16915,73
3308599,C. Pham,70,1470,17
41231209,T. Jones,21,1315,13
39832838,P. Greer,49,4718,29
11193364,A. Vélez Hoyos,4,70,2
2762046,P. Olson,96,5219,36
2095098351,Lucy R Diazgranados,1,66,1
145308879,S. Zaki,454,45533,110
2205343,M. Lancaster,65,11258,32
38989946,M. Renner,12,3481,7
2108789769,Carol-Anne Martin,16,4851,11
34843784,D. Wenzel,99,7052,31
2346513,L. Bicknell,55,5461,26
8215940,M. Hurles,334,68937,101
3590857,T. Homfray,149,9756,41
4217785,J. Penninger,891,119981,161
2670555,A. Jackson,124,14102,50
1816605,J. Knoblich,116,22187,61
2002429,Y. de Montjoye,26,3971,12
2132924,César A. Hidalgo,115,20620,42
1782629,M. Verleysen,479,13943,54
1715830,V. Blondel,228,29448,57
92250231,T. Mizuno,31,385,11
39651612,Hideya Kubo,21,79,2
92058344,Babak Nikoobakht and,3,5308,3
7000005,G. Hollands,135,5013,33
4736381,I. Shemilt,90,5020,33
6461348,T. Marteau,629,31097,84
6344507,S. Jebb,596,38204,87
34875524,H. Lewis,14,961,10
50530367,Yinghui Wei,17,1190,10
27367111,J. Higgins,403,194636,126
143741423,D. Ogilvie,210,13140,61
40762923,T. Atwater,48,7581,25
47979799,William R. Hobbs,30,753,12
143838985,Moira Burke,55,6313,31
2560153,N. Christakis,394,49278,96
2016371,J. Fowler,212,35438,77
47830101,Maryam Kouchaki,90,1885,21
40257303,Isaac H. Smith,27,843,8
31842657,Avni A Bavishi,15,192,5
3551779,M. Slade,127,5687,39
31512574,B. Levy,132,14125,44
145211209,C. Mora,98,12420,41
49788352,B. Dousset,31,1922,12
38878376,I. Caldwell,19,1126,11
2047296347,Farrah Powell,4,688,2
145609356,R. Geronimo,24,1306,15
47893689,Coral R. Bielecki,3,755,3
39731927,C. W. Counsell,10,793,5
88863524,Bonnie S. Dietrich,1,685,1
40408148,Emily T. Johnston,10,781,6
9299781,Leo V. Louis,4,995,3
104218905,M. Lucas,24,837,7
90072302,Marie M. McKenzie,3,696,2
12371149,A. Shea,4,698,2
143963454,H. Tseng,13,740,5
6494646,T. Giambelluca,218,7825,47
34419162,L. Leon,156,6082,36
143824624,E. Hawkins,192,14088,53
34797154,C. Trauernicht,32,1135,11
2256827,H. Kawazoe,278,10276,43
46673785,M. Yasukawa,101,3715,23
49776151,H. Hyodo,8,1843,7
47472220,M. Kurita,15,1864,7
11797964,H. Yanagi,137,10329,39
2146070987,Lei Chen,23,428,8
47331627,R. Todd,11,584,10
4217167,J. Kiehlbauch,42,2503,26
35449437,M. Walters,110,2636,23
4506793,A. Kallen,154,10924,49
96627908,E. Eisner,313,20541,60
11482102,W. Stumm,182,30105,74
88665061,J. J. Morgan,86,13492,44
2116030642,Yi-yun Liu,19,4037,9
47904644,Yang Wang,239,12448,51
144189911,T. Walsh,425,36783,84
14631706,Ling-xian Yi,8,3866,7
120967986,Rong Zhang,196,9540,39
30555161,J. Spencer,238,8198,36
1974664,Y. Doi,477,22322,77
12811831,Guobao Tian,9,3650,2
14465753,Baolei Dong,18,3852,10
2116999880,X. Huang,13,3949,8
2115716083,Lin-feng Yu,4,3788,4
6957894,D. Gu,33,4619,13
8331607,H. Ren,80,6201,26
121023081,Xiaojie Chen,27,4245,13
8450357,Luchao Lv,46,4969,21
46566349,Dandan He,39,4147,13
31927206,Hongwei Zhou,174,8168,33
48927071,Z. Liang,5,3684,5
2109452200,Jian-Hua Liu,108,7309,37
3037578,Jianzhong Shen,389,17010,60
5031592,A. Kesselheim,703,14864,58
2470273,J. Avorn,727,59088,130
6832571,A. Sarpatwari,117,1443,19
6632948,Puping Liang,47,2121,16
2124735335,Yanwen Xu,7,40,2
2108217206,Xiya Zhang,31,1611,13
40280994,C. Ding,87,1943,19
2087894277,Rui Huang,9,1081,5
2144352185,Zhen Zhang,13,1119,7
2054671613,Jie Lv,3,926,3
2111366849,Xiaowei Xie,14,1300,8
50580711,Yuxi Chen,21,1260,11
2135349767,Yujing Li,16,1350,11
1707882,Ying Sun,1502,35861,82
35185164,Yaofu Bai,22,1187,10
6731027,Z. Songyang,240,20707,72
38872045,Wenbin Ma,92,3317,28
145455443,Canquan Zhou,219,3345,25
8192334,Junjiu Huang,130,3705,30
50702974,A. Einstein,687,38836,63
47526466,B. Podolsky,51,14565,16
49766890,N. Rosen,183,18119,31
48405319,Andrew G. Reece,13,788,8
2310860,C. Danforth,153,5401,31
144913121,D. Tilman,393,157270,155
5200505,J. Fargione,102,16579,42
97593266,Brian G. Wolff,6,3660,5
8633114,C. D’Antonio,199,30915,66
1934201,A. Dobson,364,46423,98
1697814,R. Howarth,287,60169,90
1926862,D. Schindler,271,44087,92
5770647,W. Schlesinger,367,57226,97
4451354,D. Simberloff,560,69183,113
5150953,D. Swackhamer,107,7061,34
5859258,A. Qaseem,231,21205,68
5488577,T. Wilt,1289,37499,97
35566338,R. McLean,27,2730,10
7264380,M. Forciea,64,6424,26
2044539941,Hong Chen,129,5389,39
2920103,J. Kwong,325,8323,46
3990812,R. Copes,122,4281,38
144918049,K. Tu,256,8628,49
35273502,P. Villeneuve,321,12969,57
12636957,A. Donkelaar,111,17515,43
49012027,P. Hystad,249,7143,41
145119197,R. Martin,491,57439,110
143787341,B. Murray,133,3451,29
3953309,B. Jessiman,25,1234,10
4543745,A. Wilton,98,3320,26
34715313,A. Kopp,88,6378,34
3014874,R. Burnett,424,74402,108
29417158,T. King,40,1751,21
6393507,G. G. Fortes,12,875,8
3911725,P. Balaresque,41,1588,19
2017856,Mark George Thomas,243,19020,73
1987737,D. Balding,272,26485,75
8078126,Pierpaolo Maisano Delser,9,228,3
49433612,R. Neumann,54,5566,29
145108215,W. Parson,433,18701,74
152408438,M. Knapp,60,4050,25
5834375,Susan Walsh,70,2774,25
5326736,L. Tonasso,23,1009,15
144927750,John Holt,3,167,2
145976949,M. Kayser,378,29685,89
40075998,J. Appleby,25,541,11
38584601,P. Forster,84,20582,40
2249627,David Ekserdjian,46,173,3
4768481,M. Hofreiter,309,22401,80
3352639,K. Schürer,44,564,11
20562042,James Hollway,32,421,9
34919177,Per Block,31,1861,11
144343108,J. Cook,120,5124,27
102917236,D. Nuccitelli,27,1086,8
2176990720,Sarah A Green,1,64,1
2057490301,M. Richardson,9,172,4
48817383,Bärbel Winkler,11,938,3
102671352,Rob Painting,5,968,4
37653998,R. Way,56,1787,16
144700380,P. Jacobs,38,1510,11
40804058,A. Skuce,18,1113,9
