paperId,referenceCount,citationCount,authorsCount,occupiedJournalPages,authors_sum_paperCount,authors_sum_citationCount,authors_sum_hIndex,altmetric_score,influentialCitationCount
6a7b0ea27634f2388d42a9e3a50717eea9de5a4a,56,1042,11,9,1994,743404,655,54,17
bb36dfb4edae9fe5689e11318064287de613cfec,52,3030,13,10,1823,712634,598,148,127
9fd69cf2a0797f416e974a75abf3e84ecd5a31ee,85,288,6,0,1011,54047,237,20,10
0846526abc6fdef828ed45d6d6b1b0aa7f3b9d44,43,203,9,7,2043,133669,375,15,9
9b1f86884a56ba2b3b7f3a4013e8f2e3f367cad5,103,173,2,12,150,2348,32,10,10
1bde41a792f89e0c9b6faad3ed254a7e8c594b03,40,157,3,6,1194,128799,165,5,4
c4b0eff5c7516697d2a15acf0257f94fb003c7a8,44,34,4,6,500,18660,135,9,4
42e278655f95bd3939726a6d87019d0c1b7219d9,131,285,19,28,2750,188409,714,9,17
f8e1c9b8496003fc5ebbff016e739aa73aaa18c0,10,64,2,2,434,20725,70,12,2
6322e93bdd82be5bba3603d9f673514933e8ac45,34,202,4,6,989,84949,215,18,6
b52249d49da02bc09884dc5cb2d99d3c585f99f8,47,140,4,0,1209,130910,174,14,1
ecb3bdf689f831fe0f7291d0e4cae38c4692a43d,62,402,8,8,1649,149322,315,76,12
41469d4365f592cb703d6226456869a3eea7ffa5,28,200,4,0,1483,80061,229,16,9
a37453eaa827b6816074a90f3dc77a894499bc9b,123,2339,1,7,2,2806,2,145,60
283c5a7278947134a452cb39a9149e94e4601c9f,91,206,9,1,1046,54305,292,5,8
f665cf34e05730301ef349c5fd79707c32091007,448,4854,15,47,6911,815391,1234,774,265
dc6a26f0881357ebb434af46d5133f77fb2fa30b,79,330,7,0,1435,167329,283,33,8
307c586c7dc0bf2745168cb21401c102947f7654,322,1038,14,26,2980,385133,584,62,42
05bc7256418575073492d825605ee3a151170197,350,232,11,9,1047,91620,224,15,12
35e690fd563e896e4893a80c2e6dbf8f900506f4,34,131,3,6,181,13797,72,12,6
0f62daf345dbe8cb2df7619fc20041740c29ea85,57,628,7,1,795,48918,242,24,30
8e2adcd8338499af80493a0e89fc879f55ee1deb,115,1402,7,8,2305,220622,467,68,53
2d65a09776e8ed3e25a3ac174b7b0729ed67674d,98,291,2,11,1174,127744,159,24,7
9949820e3d921a71639ea7d068fa1e72fc1083d6,42,88,9,6,1530,201122,361,0,5
8cb91a0fedc795a95acaf58c6b1d24297eba4cb7,0,667,2,1,3139,67038,134,0,3
6904cbf6db25773d38bbfdbb2386b48c83bd162a,26,313,4,9,361,9639,79,12,21
7f314970ee9c8b0476df24cfa33947bec14f4201,27,228,5,1,752,72181,206,25,8
9cad7195e6e76a0235eac42a75ebabc11cc552ac,53,1202,9,10,2971,592540,782,237,85
04924db2ac112e437fcfe0f1e2885ac715303c9e,60,1543,3,10,950,294254,306,305,61
c96d49c140c833555e4133cd9ebaa0f4793d726b,227,359,9,0,2926,345439,505,19,15
070bc14951dbc2388ac0148558b6e19286a3ec1e,52,692,7,7,2582,491321,663,49,16
ff86803fa1e1ec58d1026f9dd5fffcef5ff838cb,79,2486,3,0,934,75472,175,94,110
a5702f93867aa41b95b2771465e958cb1c7309ce,46,382,2,1,1300,249876,249,46,20
3cabb854819c80c51fe4b296c3b8b87fd10b9461,36,219,6,8,675,101528,194,18,14
fb63e3e8161fadc77e5636c562d88e20bc84f502,28,158,9,10,3238,378398,485,6,11
4bd1deb30bd898ff8936e714877ec0c046eb0167,53,356,8,4,3289,319708,645,11,16
b3ae1028f575a1d70abdf7eb7d3b48eadde923c3,0,30,0,0,0,0,0,0,3
7b183695e710ff8b93dfed549557d8bb6437a8c7,38,257,7,0,965,22563,176,9,16
5cc0069b018f2ef7ed1e10d0af575ab67948022a,126,455,47,0,9114,776288,2308,12,16
df5b2c4b05d110c34ae97a98eb2150ad72c46958,99,455,18,0,9738,903305,1548,22,12
adcdd616a87107ec52e8c499d45e49e8d12ac2e1,65,497,5,0,923,97888,276,22,21
093a92b8f811a00f6a005bca4e9699042e46b27f,57,1305,2,0,355,22846,95,24,70
caeea9edb93253f575254029a3b78ac1b2b64068,62,262,8,0,1537,296284,420,29,14
af2bc30c70102633c2562daac0b118c439151106,36,80,6,8,2686,133785,431,7,1
754d18c4e4aa249d30d8586fd5507fe8f0f9e813,43,170,3,10,342,8440,59,10,6
71ebaa3777bc393aa4da8fb354b5bfed6cdabfc0,149,5733,8,17,2863,523595,645,233,408
543c9e24c670fdfcdfb3fa2a0a8381cd1ca377dd,45,332,5,0,1441,491074,369,0,21
7a92bd715973a87de13edf945bb7ba7a2b590deb,61,356,7,8,2121,607428,573,15,29
bdba099a94f71d83a7aceaa7471468608bdbfe3e,65,590,5,9,1505,358347,385,35,18
717f0926abdf210c943f5554d4b770f935b78ca1,0,109,6,7,806,24034,163,3,1
596f28cc715a12ea185db54097fdadc5edf4b8ca,26,346,5,8,882,30509,168,12,7
34af576ccb89c1f949221897082bb99a7c6252ff,34,140,12,4,1908,372335,569,0,12
bb814c5c51fb8701306875b2e6f2ee2d2e7b95df,62,745,5,0,3073,391845,535,113,30
72ac8548b4b22061f0898679ec7ea7182da731f1,0,72,1,2,1058,6205,32,3,5
d52fa4e5b09143a1ac4183149b85857a175b9dc4,21,816,8,1,1034,161260,383,70,43
3b2f1a8905fe9e74fe7d28d0f9350c17407c24ae,47,127,9,7,1661,149778,377,3,8
0a8e032464ec77c03dc9537627db3e7dc76b3e69,39,1684,7,11,2146,207097,399,113,67
2dd428fb8ca58fd74ae503d7256e57aebfac50d9,57,121,7,6,2453,135395,390,20,7
66ad9267ba5b73874199ce064ac541b862a89be2,0,48,1,30,1,47,1,6,1
f54b437659d998f147e13511239674e453243326,127,154,200,30,77878,7812270,14250,6,2
5dcd0428174d20d82e68bdf425d99d198db67f43,49,751,4,11,1348,63832,224,82,32
22ec88ceb6eef0ec008961d9492c3438581654a2,65,1105,37,0,4880,488746,1435,15,65
b0cf5e69838f6e05c6714cc4712617b20de02efa,180,1145,40,22,7893,701450,2037,18,26
0c69549ccc805471efd1d19c49cb1738e535ad1c,17,56,2,1,588,92298,144,3,2
8246c06d2b713c592e7bd626b966a4a7c691241c,53,869,47,11,18407,1995914,3445,596,30
9e39bb14d3d7e6be805abbddfffdb1b9f1f7dfdc,110,196,9,18,1403,282600,393,9,9
9a61f0140042813531459793e7e96bbaa32164e6,53,310,4,0,1913,585047,506,9,10
b7d8b201609ae2162949477520b33c43774950af,41,1138,1,7,1371,201460,186,19,35
2b25f696574785aca0faaa63cc1da1ab6e48ffe7,60,441,4,8,1913,585047,506,9,13
2a3634a1bdcb86fcc1377ee1cf6f0e8399ba87b2,196,1378,1,10,1371,201460,186,455,64
bbcd4589f46fefa8a4f74cc829e8cb34ea7da2e3,70,1299,17,0,6334,662022,1356,12,44
a2c59e44f6770b751c85190866e335651e127629,51,365,3,1,1063,179666,240,25,30
429ae2a1736409c0dbe0d2f75ab5ed9b3f2e7b49,57,1947,16,5,3754,225960,821,666,99
204906dc0e6dfbb0c29cd606900b864acb64a7cc,44,74,4,8,452,20494,150,9,1
8e0e58a2874d118066beca91980ff635cf64faf1,69,1664,6,10,518,43392,197,91,79
86985501595bc4d58f6efa62b972f84d32f108f3,33,1514,26,1,6756,514937,1250,184,65
36d4443143abf98c342081fc4ee91aa16e9e817b,67,89,2,10,99,2629,29,6,6
82a2497993a63cf35ba4e08049c98192f221992c,22,330,4,15,496,15795,134,17,29
e5653eabc6ebb7df3fe3b1bb10999fc2eaa43757,72,544,25,7,16432,1714793,2793,45,17
c99a3ec85783d6efb72b54e7e586b356eff6ae75,34,372,8,4,3969,272747,690,11,4
fd8103c8e323d879b9fae2ea95b4f055b5bc27b8,78,90,2,11,337,4082,46,9,4
316269454031a5b08ac9aedfb5c1017cd5d3404f,66,315,5,13,2103,151323,444,24,21
43c2841def6717d3ab2915ebd685e915eabc5685,49,787,7,6,3496,251821,614,130,32
e5336c4f8790fed7d97cad262aa31d5966457a52,105,2071,2,6,345,20684,79,54,68
5d761efdfeb3e53e76ba5d9899753b18ce65c70f,26,1049,4,6,3170,172567,332,626,43
a4141c9f2bbf6effdbbc3388b918929928d8a263,67,530,4,8,610,33845,145,50,22
afca7f19ea094ef8931fcb3f8026104242ae1be1,44,498,15,6,8398,940272,1549,454,22
550d6bba75c4133bc5b25c72804daa8a6ad2b47b,46,2497,7,6,2609,544224,673,107,82
8902c737ab42bc5c370599e25653ff8091797405,97,125,5,12,486,16300,101,0,9
386c6820839668787b8ea4947d3b067eda6824c0,0,35,3,0,668,36682,164,0,0
3c74242d52f3b44089aa44221b50e287d241219e,24,384,5,8,672,45373,195,9,16
6ffe8656ed577f4a182c707f73a17a77b8c2c367,30,509,6,9,2688,926589,725,22,14
e145ce99b27792ad9e94df65bb3c884ccfc3dbf2,0,3181,1,1,26,5278,5,3,5
42b51724a3e9e01863be13023afa91429ca530ea,64,3819,5,13,2422,776476,627,57,152
eefad96ca59e94ef7a5f9dc0f446fc1df789d37e,62,783,2,9,901,45155,135,45,23
eb876e4c2c66a9c39a9c1f2d670323fd827a03d6,18,75,5,8,556,25767,180,9,6
570ef494bb84d6044a36d3d989b03319e92be106,22,202,5,3,556,25767,180,9,9
d5f6128f54a71e1660f95bea96c149c72ad45733,0,14,1,19,91,4040,27,0,0
e020a3845929ace87fdde17ad4c08aec6667ab9b,34,3298,3,0,398,73118,127,9,126
0a97c2acb0903bd6241c69e9fd915d0a297a64ed,47,244,2,8,118,10559,52,6,16
7620604c1ae99dd5966a145ad352bb2c44ec708c,29,450,6,4,3990,258538,570,12,20
0935c2490b6c473943cf0fa42511bd02739f20e7,1,15254,1,1,45,15471,10,3,193
57044431b148c2fb365953899337b593f2adba5c,66,619,8,11,1696,277897,365,22,26
98d9734f4bed2803edae753d5df56dce1e9c7d00,23,1016,8,22,848,89684,301,6,84
509635bb1d5a378ce02253d34513256d9dc112ad,40,868,8,8,13748,1923878,1968,744,17
93c32152bc211441f26ff6233b74deb0d135356c,45,844,7,4,3473,357302,653,439,15
407068a98288a62dcea0d07ec4877e0d3ef15a43,0,56,2,9,290,6955,64,21,3
462a59ca597beb4ee58304874146c2ca4e03d75a,24,47,8,7,1185,83548,343,6,6
d2a521240fdd78e6296e8cc5f8631f0b190a29dd,8,1430,5,10,1627,426618,452,31,58
2cbe72116973452728969976d6bee87909a76e1a,0,81,2,7,621,35743,105,6,1
13e75f352d509f7175c92150e27b53a9a71b70f4,9,3154,1,6,6,3247,2,673,110
cc58e150f2f34cfd254df7163dfc0f6812027f64,0,4377,2,117,1487,288611,303,19,119
5382a40ae01592eb3bda74ee7eab4b5936e0a4ce,46,879,20,11,977,52494,297,0,12
5eb4e1820fe4e700c9f3abb96a0fc98d95c530b0,9,248,2,22,366,19861,79,6,1
5665b9d3c3f2bba17399f45c11222db42addc794,0,516,1,0,482,748,8,0,29
8622b706ff3b5f51bb6cbc6c16305844aaedc3c0,1,646,1,2,97,2304,25,0,42
80e9826f5a4238251340b5bf8e81bed7337e7c12,0,3345,1,0,246,25583,48,1,117
ff6ec91e349899d91addf6d67c757a44663a8e32,0,22,1,9,53,1024,15,0,0
0bb5e853f0174194dc7ed37e3c0da9bdc145a0a3,349,200,3,0,949,20484,136,8,17
7cba7548c160b4f1861be1fec151638106f625a8,77,151,7,13,2078,66695,330,131,8
14f73778c9025124bef085357cc4d4a6adf05181,35,50,2,0,694,26961,117,179,5
70973ddb00f01115065740b5212b874eb8285c67,76,168,8,0,2232,69765,346,197,15
329163d72de3d25828673e25e469a6bd41c4ff73,159,160,12,0,3529,95711,499,141,20
2fd5345d3dbf0481bce3240eaa3ec14e7dbf2c15,91,78,13,0,3714,229799,777,47,10
9065af91dbe5660617cafe878cd5fbe874e3edef,36,133,14,3,4215,140157,635,741,7
0ad5bfbb87f0eb800da86091bdc3a97abfaa9513,25,112,2,0,382,9284,75,94,19
7d495e982b135b94748f91cd57aa9da5b1c31d0d,54,123,6,3,1343,75352,291,406,12
0a187586c5eeb656878acc0d7618f7dd03913145,0,3,2,1,94,4072,42,0,0
0110053dd0b1bc06ac8fefdd18c98ae3faa17c56,36,155,8,0,1462,69910,304,60,10
74ecf6bbca9f7bd63e566bce8bfe257cbf100296,63,193,3,0,930,52042,165,81,23
437d2c6c23dd70ec1479bd5782f155034670ac34,3,20,2,0,388,21446,88,3,0
6d42eb94b8b6fb4048b9e1d0a95ddd6dfa978aa7,51,36,2,0,388,21446,88,5,2
146607af82b5852683b4d4383501dacc0e57610d,299,186,6,0,661,21472,153,26,50
1fcee2755d295d2245d9cb31bced809bfa27588f,61,48,5,0,686,25470,169,5,7
f2e89a827a27b19641c5a8a6eeccd8b6409e39f5,30,195,2,12,133,2899,38,2,17
cd389139a7b404e3850bd15c059a0ce92868e1da,56,142,2,0,94,4072,42,18,21
0b40ab5ef51febcb1a74f8f634a867ec253e8f7f,134,343,2,24,231,7995,62,211,42
0a9001b11ddf533884981fc677d689307ac40f42,124,32,7,0,1270,58012,286,24,4
6bf04d50e5795e2bddc775be053dcbe57ef7271d,30,68,4,0,1095,64479,233,3,4
af83cf689cee0e132db5a0b42ae48b426efcaf5f,75,11,3,0,933,27481,133,9,0
30f42612fed2d9fe095277e201d6427e03f0b1c1,65,32,15,0,4443,147335,697,12,4
0e9e7aa0d9071ad5eeb0d071615e2a81acdee4d1,66,193,6,0,1655,48081,260,72,32
131ff694548df1138f3ed778900e7bccbe761ea3,91,922,10,0,1725,84423,377,222,182
4c0dfe295c15ae713d05fb93562be2f5c491997c,82,335,2,11,528,24815,122,46,55
e26269bd5e1302aaf2500236921079e6846c973b,8,72,8,0,1365,58579,255,7,8
acf5613fce97f3679344bc6e5f985f80f07b9524,56,137,19,1,6239,200310,885,3,16
716a698f42d95de078350d5cd031e67cc87b8682,12,768,2,0,507,43828,107,3,221
4f166c856cf22eb43d3f8c2cc07a5f0d3ee80bc2,1,70,11,1,3882,102173,462,1,1
db77b477d662eef878bb6da6bb92632116002025,33,108,6,0,1548,44744,238,9,8
e8d754b392b835d3e18cf63209b065136a012969,10,570,3,11,816,26029,130,8,45
de3ecbfee91e3dfc386943037e45e8a5efe216d3,42,92,4,1,814,28642,172,14,11
6ca312aa29ad2915cb1ffd364c4bc36d6aa070a8,0,33,3,0,267,6894,58,0,9
8ed53cf4f2ea89975a5821bddae61be0b62cb8ac,54,383,5,5,1918,109139,368,0,40
1b40011147909c91a68f0617b670ad02a2fdf5ec,161,119,3,11,636,23390,129,0,8
627c66216dff9c09f4a9b29883dbe16f2b521543,39,249,2,10,358,16353,89,3,15
608b629ac972fc3fa83f9d6d21fa29a698e8a91b,45,136,2,20,175,10237,58,3,14
e3550258846f9a742de4e3f0956a4eb43b2f708f,29,82,2,23,378,15018,85,0,5
0e502a00fdf84bfc8d67919e2f2a766a545148d6,23,567,2,3,591,45325,144,19,27
27af22deba7c65c29d09afc27bc1211c71f4daea,60,344,4,12,773,51601,194,6,26
90f094abca246970dd552ba0f65601afac883da7,1,47,18,0,1602,43475,344,0,11
bca0e36827ae7de02cc9c9af647ea391d64dd6dc,46,2632,65,7,8694,469190,1541,3,832
8520b293e2cdedfc86a99285d2be0ca7b4a899ea,19,1592,2,1,433,22999,94,19,158
bffedc23b50dcf7e30e7dd8d99a26bfb48a2637a,0,204,1,1,104,942,15,0,14
14c786622802ba7458786f2a9b709ee4a5caf4b4,0,169,1,0,413,19192,74,94,8
20b7f93074eebbcbb835a14e3bb13c00bc375b2c,0,1821,3,20,511,34354,131,71,345
5d8d566de05f6178c9a477a117174fdfadf747d9,2,3621,1,31,581,24686,71,15,389
45593e104c8d4c78f9422e1ecb664f9d6b3343e0,0,1177,2,16,507,58452,151,0,80
37e44d1de8003d8394d158ec6afd1ff0e87e595b,4,42049,1,3,35,42357,11,97,5475
017ddb7e815236defd0566bc46f6ed8401cc6ba6,5,26636,2,5,339,80529,75,36,1092
b1afd5740cdb03295f14e6c993b8d36844956dce,0,10849,1,4,2,10840,2,25,388
c5f200f437a087fa6a06c94bdc13b2793a6f809b,57,159,4,0,335,52087,144,0,7
455fe5d424a3e1f0ac4b2ebdd88530ff72745f4c,90,120,2,9,270,36540,103,4,3
455052b7b1c378d20a8c08b722382b2a567602c5,19,41,13,5,1217,67952,385,2,2
5a274fef48288468ee81755323dd6c5abfc3f96e,47,432,8,5,751,72345,242,39,20
ba0cb27bbf2e027dbd2005eb5a30e27e75376d1e,59,1129,10,14,1036,102385,329,64,64
1443133ed07cc69ed1f0377298027d7845e6a0c4,37,418,13,5,1318,111544,362,182,12
944a930c255c9bf04e313151fdfc039ad62720bd,66,206,6,9,296,18533,100,0,18
3d4f1d4ae58540b6fc229a7216623baee6943162,84,164,6,15,208,27434,110,10,14
d59e77c8825600613fb59103575b8fcf74865d74,32,904,10,3,935,154335,371,70,29
7abc1e5d02582c7e956599b86f3229e952f0b286,191,35,2,0,176,5933,48,0,2
2b7fd6e6c657b04cfc27c67306a6167b5e363206,92,116,3,10,179,11765,78,4,7
962870c5dba05965a93dabde5426ac6cb66dec5f,147,1056,3,18,330,51290,140,65,93
2855a82c816a0493c91a2b61ab0a3c7d44799238,60,1601,9,5,1465,74407,266,184,72
6e7c5a39cd4bb8edab7f60b49a13a27d03c4da5a,34,390,3,12,219,11469,79,11,53
7fe5c09321e4611208b160f2a0272b233d68603a,79,168,8,14,1268,129245,368,6,14
eb8ccd56381fdcfb838f29afe2e848c4cb0263ba,56,77,1,7,201,14950,72,3,4
8e2addfa20b4287493b939e0b307585ecb9af916,87,252,2,12,433,41999,116,3,8
83e3e0591e51d1fa9350cc19cf362187707f4bd6,15,227,32,3,5732,400607,1296,1,13
a62322ff9bcaab6c9cd349a4eb060f0484587cdf,47,119,11,9,1521,103464,402,50,4
f1046ce8841b83b91b99b19b517f20c206139b11,48,181,15,5,1891,197567,631,24,9
48f53f9f785566f8315648bb266ba7df9afb517c,59,195,24,11,1473,91401,518,3,18
36e256410ca60692ebcccefb160e609f248124f3,50,277,9,5,1219,100794,404,10,35
00eb34984424c7097f52fc8753540342b5e44926,60,137,6,13,542,74911,223,3,7
75e855754d2ef5f01b5efc72e71482126635392e,20,148,4,3,1151,34062,182,3,8
eab16205bee89f2b6b981e46fab28d778ea3f08a,52,653,11,9,1181,90948,362,13,74
e8e2a873374fe04529fef50f1c1b38ec5d06878d,68,208,10,10,1138,104994,354,3,15
b4f0cdc0abd7dbf28cb8250557290afd25db985f,39,1068,4,7,346,54298,149,25,132
4de5bde011df3cff6c2957d3e9be1ea1835f3f3b,22,76,2,14,226,20937,91,0,5
6d2ba0d64d4321c17522be5447215f91131fe0b4,49,23,2,7,213,18971,86,0,0
af856b78ea84c2de1e670f08301d791c9b40377c,58,274,13,12,1086,51305,366,6,21
73d3ec5fc6ffc303f85631236aac1de413b3d9f4,35,4830,11,3,2005,445150,651,276,280
5379fe96e4803f7f975da3d76a84a920cc95d602,51,1118,10,13,686,97797,270,193,71
288d094a744dd996d3a3a3d51bb85d284251fa43,51,593,12,6,784,43167,263,19,41
d4ed1822c71b8e1752fada99db1045bfb04efd7b,25,38,3,1,38,4662,23,0,2
85210c82448f5453b5b117332520acfc68715e5c,46,271,7,12,584,58222,228,0,21
6100db0a71d0ed18f31fc35e9070d9c6f45c5277,39,483,7,8,750,43886,223,8,53
f72901d4b1f7237027250a20eb27fc260aa78156,33,4233,3,4,534,153168,182,97,181
a6880c5227f940fc3b972f513d9a76334dfc3639,57,677,10,14,1940,263721,525,1,50
d791555794d08604f3bc9738bcb2abe6e00eb7a4,101,234,4,0,440,77229,181,0,26
316c10d6a1784000eac7ad8f88e541b4179fc52b,134,54,2,13,94,3869,42,6,1
8016da344b4f2c70dcc4d08c0fe93fa98521f61e,150,1332,1,0,415,40693,108,0,138
dee4d06d47c55a024c7902ff2496f544df241c0a,69,175,4,8,315,36572,138,3,8
088e552c69ce3f032b7d7301cc0c2bbd01a3b631,94,245,3,0,148,8059,63,0,18
fd5ee3e82760157c2af139902b4d462ca8f924a4,172,740,2,11,696,70489,204,20,34
3b05984539571e60e4ba56d905c635d3c1c071b1,93,347,2,5,744,83771,207,0,12
298f0fa21515e59de318774806cf130ee6b3e354,20,546,20,2,1134,119499,458,6,44
62d67de6f8d7f48528e1d1801365c252996e2269,0,7150,1,2,156,8047,15,0,362
ab65321d49417008e4312753bcf6b0ab0848cb72,88,935,2,6,366,42416,123,15,53
11b7c4bebf72f5ffe2f5e62403e6be9c6abed7ce,99,606,5,16,436,34437,164,7,60
0ffcaab214452b5320241d80302df1dfc3a4bb0f,66,796,10,13,1466,161829,519,13,65
4d3beb02b9d48592b14debd2f4fd4d510f6788c6,45,273,1,5,433,31867,93,0,7
2f6c68e872af7bc5a640a32afd70a77e226af167,8,106,1,3,316,63347,115,0,2
cecbdfca674709f78bc9ba3cd00b3cad0f12890e,47,804,2,10,171,20184,86,3,46
8005ace75d5b744535cee4c65a978d430c2b68ca,77,342,2,17,59,7185,41,0,9
a24da3f393a14cb86a60e310fc3bf252af3aad9d,10,17,1,3,147,3710,30,0,1
746719e940b6fcb978a016fcf8a8175ae954e40d,0,8,1,0,24,45,5,3,0
c8d048f281ad8dd087c4876a5a9684bdea74be02,90,62,3,8,507,60827,144,28,1
e76343cd936c19b46c571f13576c15957b41c160,64,134,4,0,291,10074,78,532,6
171910075f8d79268c57011f81c0a35196a45437,75,72,3,7,707,112409,212,213,5
03053da6ec6c42b61fc48c9a28f32fae493ca080,6,20,2,0,186,8513,58,24,0
816b797366f2c5f53c9f5f1ce00499795dd26d07,11,21,2,0,149,7287,50,18,0
b366fce866deceddb9acc46a87481bc6b36b0850,67,112,5,0,974,59083,228,53,6
5507a60eeab52500cd598dc95aa324c4445aa421,67,18,1,0,107,2970,28,41,3
86d391350c4a026bae08ea09b140101ef2a4c1a1,76,197,3,0,219,10192,71,101,8
7fbcb2a5e1aca167e0234d6c59f25f7cf0f31472,57,78,2,12,157,3581,33,17,6
d35d6b90d503f4cccfec5f677b78156bfdeed2a3,49,944,4,3,222,11138,73,2161,61
33583be30781c2efc0d309dab350b69ca77335b4,168,193,6,19,317,14154,108,99,16
e74138998cd8e3fa9dd92eb5df59beaa2a17dc22,68,43,2,12,120,4118,40,122,4
d560c3c8cfe5a105a32de42bf8ea2989058213a7,451,903,2,30,172,11846,44,206,59
0709f13ba582e510689449b942610a5218761461,65,165,4,19,172,6154,64,33,7
ebb0e1224b46ef3b13eb6a3de7ef4b5a37b2cb2b,0,0,0,1,0,0,0,0,0
5198481a4429b7aa64fdb88df53109397f1939e7,62,170,3,13,156,5386,53,46,14
88da1b6e05a049a3b57d679c1f10e70af85c793a,38,1425,2,9,189,122785,72,17,80
e46466749fa91ca060538c3f08d04bfdbc5ce0f7,0,29,2,2,60,217,8,14,0
4563b569c69d83f42236994ac441652e4805e221,454,495,2,68,439,85503,152,43,45
70f9520ffe07225acb20a36e95dc34303c262f0a,80,648,3,13,707,112409,212,151,34
f6eefdda8d3476fa75d688129fa335eab0744b13,41,889,4,3,461,38487,161,1261,52
d4081e87b440868ef4dcc2eb33bc54d5f754e747,39,657,3,6,913,156879,227,30,34
415f9c60bc61822d497ef0ec9c40269cf207b6bb,35,42,4,7,2553,85243,194,9,2
2b28494836ef140ddf21e09ed33d03edede3809b,83,369,2,13,220,11221,67,7,20
aebf2eb1e25dbdf0f968c2c2b66d4d62140b099e,59,664,4,13,220,37580,113,77,37
a3406105eb51f858bcaa6906fcdf6a58cfc95176,114,5439,4,24,814,141456,211,185,667
c5449e7224048087a834320c3dc83d326697e2e1,39,150,3,15,2382,82886,149,49,3
dc91a6dfa5dde296fca15d20630a2b2dcb50f797,44,559,4,5,399,34112,127,57,34
7be7c4d51c427a137c225fd087927f3704c87f06,51,175,3,17,324,16610,90,28,7
a6c56ebd48440b007e39e717fb98f38cf461b339,30,417,4,3,199,9537,65,53,10
8d14e496a7a4558dcf6ddc5add3e38dd804996c4,72,3216,3,24,275,69521,136,538,231
8ea0f568680dd1583e893bc5f4dac7eee7753ed0,107,1303,1,16,114,16379,45,66,148
a605ed9ddcd77102c95eeef075113c5aeebc8363,0,1060,2,0,327,36660,103,0,46
709d99b6283cb96245ede679da51bee15596b926,15,443,1,7,16,434,2,0,21
11a100d5a281181d9fa6d349a58ea36d4de5134e,0,69,2,0,46,1053,21,0,3
9aa0243ae0db9eb6b91ab2d08945b264c0b5421c,0,343,2,4,33,688,3,0,36
043fcdabf5ffcf16bc558fe0deab517eaf8ede0f,165,1503,9,12,3039,375702,536,297,32
a99beb10867b97f6cadb82dfb81e3c34155d42f6,45,2520,13,12,4843,491676,881,404,162
aba4006bc18e140fdc7d5d28166f96a0289b9006,73,2033,8,13,2681,275913,488,82,49
e7768429a390df77ca4706555324f30964ed9347,0,2852,2,2,4,5671,2,0,253
dd9d0df13bab95bad5a8784eae239617b32a8939,44,30,7,0,4521,347592,539,52,1
f92ef78e3b50c5b27ce2d921b9a0a95f6eb832a2,9,229,3,1,1473,84768,219,12,4
76cde68f956a1612aa162b5484a74e0747c92c9a,35,264,5,6,606,28016,151,35,7
9523035dad3ff689d4773bbafc57f814da1ae892,29,872,5,9,3062,182015,332,185,35
a8aa9675d2c4f86059924cbea6cc98f07d5d8cc0,16,39,7,5,146,4352,71,2,0
5c66e5c826bc0db5746c372ba1754f5b60e2e409,36,297,9,6,1739,238261,362,32,6
0212775608fce3e509aada3facb7a400d6f4ed70,32,206,24,6,3422,121717,771,28,4
3c5edc218fa1e7c26c21751130ed8d05522dd10b,48,39,10,6,2036,84666,405,3,2
b2ae860e41628aa7b2942f393c7a645aebb607f3,24,53,6,7,1818,67292,247,1,0
3d315093fecb95a0863e4d2b45db1dbcfac28921,50,90,4,0,164,4103,50,13,12
0136035f67e7c3cff48882481ca96293eb09eb9d,34,29,6,7,151,2643,49,0,2
6c90ea3fa41cf280a51b95fd54a642837fd4123f,163,1095,12,20,6840,533538,938,104,12
ec247538bcac07e2b783ed4f71a1deb91c6fe1bc,92,319,3,0,2933,177629,262,67,8
0d371f8f35043be479bd2691e32580196c1d85ea,9,671,7,2,1706,181598,334,810,22
81e545976cea6ee593885190a433b990eb1788a0,27,53,14,0,1454,49911,288,1,2
a778e512242024ca4d736dc5e3003ba54f37efce,49,167,6,9,1005,61051,227,15,5
46bd587350b74ffa93a362653411e90326ed3c24,28,129,10,6,1258,41060,250,9,9
ab7a469578dac09a9718147035aa6d6e947b35af,37,795,12,6,6600,474282,834,34,18
2023ade27a7d1920436b6e12a8ff8617fce3a1bc,14,188,3,3,680,25438,120,92,8
b5b62df917a2e391e71a3869249a6a4cdd41e7c8,115,507,2,12,995,120271,187,59,23
460413508ba00ae67efc40f59930e5a3147f7eca,16,65,2,2,1178,146110,198,73,3
ab67529c470bd5a3ab553a7d1f37cf9b25ce8475,52,1389,5,8,3100,178952,325,193,35
9cef901373d128ae7b966aa3c18e3ceba6e4565d,33,89,19,5,3304,80252,548,3,6
cff69b80ffff8d8a69e0df055900110bd4676eab,95,573,5,6,592,17174,92,115,20
2d9af812e1177e2f9bc30f74b6c5b770565fa3a4,90,1070,3,7,1064,137148,202,63,51
032c9c1b8a0152b21da10e4aaced4c55fdd02823,89,394,1,6,793,56462,92,18,11
1de67ada17951c38708ab2d3c1a1459c7df909a3,107,317,4,8,1282,94300,202,4,9
2e99ada7e45f2e595d5846536565ba9f83c7cfb3,53,28,10,7,395,8043,120,0,3
535b719c0a9114acd54c6d38be1a88c7941aa466,185,1641,3,12,1138,83823,222,49,63
9440f6a9eeb6b5ae252296a1b5d2bcc6f7d7411c,126,369,38,1,5361,285984,1246,33,9
8782ae39efd7d69567788171c5d045e22ce344cc,35,34,6,6,1582,45856,247,5,1
